person,x,y
6,399,638.1
6,418.9,244.9
6,184,161.6
6,253.2,51.5
6,262.9,29.2
6,653.5,142.1
6,812.3,81
6,365.7,37.7
6,297.6,30.5
6,116.3,145.6
6,745.9,264.3
6,810.7,219.9
6,920.8,343.4
6,905.4,44.5
6,757.7,105.3
6,692.7,437.1
6,747.5,594.5
6,785.3,685.2
6,481.1,561.2
6,383.4,347.4
6,250.4,366
6,116.5,407.6
6,267.7,393.6
6,212.7,553.7
6,507.3,570.1
6,574.4,582.2
6,398.7,763.5
6,500.8,835
6,545.9,697.3
6,630.2,686.4
6,756.4,844.2
6,856.5,919.4
6,621.7,969.4
6,588.2,697.7
6,624.7,816.7
6,588.6,816.8
6,695.9,777.4
6,628.1,699.9
6,700.3,620.1
6,742.7,494.9
6,809.7,605.4
6,686.2,504.7
6,604.1,528.3
6,688.7,626.3
6,334,607.2
6,102.7,621.6
6,592.6,550.8
6,614.5,557
6,844,744.9
6,426.4,680.1
6,613.8,564.3
6,345.6,736.7
6,257,662
6,215.9,598.6
6,423.3,546.9
6,545.7,501.6
6,797.6,393.6
6,498.1,428.5
6,363.1,491.6
6,476.3,562.4
6,435.5,578.5
6,638,644.1
6,830.6,674.1
6,900.4,524.3
6,942.3,456.8
6,834.5,359.6
6,814.2,201.4
6,861,88.9
6,277.9,283.7
6,165.9,517.5
6,136.5,731.5
6,178.3,897.2
6,162.8,457.7
6,576.9,598.8
6,483.2,845.4
6,535.8,668.5
6,470.1,799.9
6,506.6,946.8
6,536.2,541.6
6,164.1,567
6,648.9,360.8
6,524.2,317.4
6,473.6,515.2
6,553.6,602.5
6,570.4,731.7
6,566.5,569
6,551,574.8
6,468.1,494
6,459.4,801.5
6,498.5,942.4
6,673.7,806.5
6,827.7,796.8
6,663.7,768
6,496.3,870.8
6,313.5,933
6,89.7,911.8
6,387.2,949.1
6,478,977.9
6,656,688.7
6,640.1,354.3
6,686.6,211.6
6,531.3,339.3
6,795.6,98.5
6,531.9,301.8
6,299.7,382.3
6,68,442.4
6,72.3,554.7
6,221.2,533.2
6,257.1,511.9
6,412.4,688.9
6,721.5,709
6,846.1,793.9
6,654.1,880.1
6,538.3,746.3
6,621.1,749.2
6,641,751.4
6,515.5,863
6,564.8,825.7
6,458,816.8
6,341.6,842
6,152.4,919.7
6,195.2,779.7
6,234.3,699.6
6,307.7,584.4
6,444.9,516.5
6,498.2,456.7
6,770.7,450.7
6,824.1,394.3
6,834.5,157
6,705.3,211.4
6,569.6,255.9
6,622.3,171.2
6,738.8,154.5
6,837.8,100
6,383.4,137.5
6,157.2,156.9
6,106,113
6,170,237.8
6,160.7,89.5
6,737.9,152.5
6,796.2,140
6,761.2,356.5
6,757.3,575.7
6,562.4,565.7
6,619.6,739.9
6,663.2,753.8
6,857.5,774.6
6,835.3,675.6
6,781,575.6
6,690.7,490.8
6,571.9,453.7
6,459.7,536.3
6,334.3,646.6
6,413.4,528
6,435.7,504.5
6,456.5,501.1
6,145,521.2
6,254.9,480.8
6,470.3,447.7
6,518.1,429.2
6,239,434.1
6,267.1,612.2
6,176.9,434
6,155.4,425
6,688.6,389
6,774.1,327
6,703.3,211
6,787.9,155.7
6,862.4,98.7
6,922.1,202.7
6,701,211.1
6,404.2,214.8
6,262.9,178.2
6,193.2,156.1
6,96.8,131.5
6,131.3,243.7
6,44.3,717
6,133,857
6,315.2,908.9
6,571,915.8
6,771.3,916.2
6,867.1,877.8
6,762.8,757.8
6,675,697.3
6,773.1,712.9
6,820.2,728.3
6,560.9,910.5
6,269.1,879
6,192,875.2
6,147.1,891.1
6,27.8,885.3
6,135.4,855.6
6,601.8,564.8
6,647.8,521.6
6,691.7,488.8
6,919.4,618.2
6,543.1,434.3
6,461.8,412.4
6,261.5,581.4
6,580.1,812.1
6,640.3,891.8
6,822.5,907.8
6,824.5,814
6,744.9,718.8
6,732.7,602.3
6,782.5,466.6
6,818.6,296
6,833.5,157.9
6,871.2,77.2
6,708.6,92.4
6,177.5,107.6
6,76.3,99.1
6,73.3,72.8
6,384.6,106.1
6,727.1,107.2
6,844.9,134
6,788,292.4
6,770.6,433.9
6,750.9,428
6,918.1,446.3
6,473,381.7
6,427.2,391.3
6,457.8,504.4
6,501.3,645.1
6,573.4,737.8
6,611.4,810.6
6,615,723.9
6,750.2,779.2
6,805.6,844.1
6,860.6,900
6,659,854.6
6,262.8,879.7
6,116,930.2
6,270.1,923.1
6,293.4,691.9
6,183,651.9
6,462.4,631.7
6,479,552
6,666.3,560.3
6,262.7,395.3
6,105.1,354.3
6,369.2,360.8
6,240.7,307.8
6,207.8,240.2
6,134.3,206.1
6,246,154
6,258.5,123.9
6,123.7,119
6,501.6,151.9
6,667.2,112.4
6,835.9,120
6,822.7,265
6,829.6,403.9
6,821.7,442.6
6,915.8,445.6
6,614.5,549.5
6,516,542.8
6,520.8,500.3
6,684.1,561.6
6,787.3,565.6
6,875.3,663.2
6,719,771.3
6,373.4,373
6,300,369.8
6,400.3,602.9
6,229.2,628.5
6,622.6,719.7
6,730.5,736.4
6,854.1,769.3
6,892,788.7
6,802.5,838.8
6,918.1,855.1
6,917.1,934.8
6,930.1,956.5
6,702.5,849.2
6,624.6,799.2
6,583.9,738.3
6,631.7,848.6
6,597,930
6,457.4,832.5
6,207.9,814.9
6,156.1,914.5
6,410,918.2
6,563,952.7
6,678.3,970.3
6,738.5,914.6
6,712.7,817.2
6,729.5,731.6
6,864.4,742.1
6,734.3,672.3
6,639.3,637.5
6,655.1,573.5
6,720.8,589.1
6,658.4,554.1
6,522.3,553.8
6,564.4,533.2
6,623.3,518.8
6,767.2,543.7
6,878.9,621.8
6,924.9,621.8
6,900.9,677.4
6,895.2,661.2
6,906.8,678.8
6,719.8,476
6,699.8,433.8
6,838.4,392.9
6,775.5,294.7
6,813.4,235
6,826.6,170.9
6,779.2,133
6,813.8,100
6,878.5,80.7
6,501.1,230.8
6,434.3,327.6
6,270.3,261.3
6,209.9,191.9
6,121.2,169.9
6,106.4,96
6,76.4,80.7
6,157.1,94.4
6,105.6,233.4
6,161.1,193.2
6,271.3,156.1
6,309.2,215
6,249.5,241.8
6,373.2,300.5
6,265.6,399.7
6,149,405.6
6,80,391.9
6,373.4,370.2
6,401.4,394.6
6,250.3,431
6,324.9,569.6
6,121,639.3
6,67.5,588.5
6,224.5,716.7
6,240.6,751.1
6,434.5,716.7
6,531.3,730.6
6,107.6,969.1
6,390.1,890.1
6,23,956.1
6,422.9,897
6,429.7,880.1
6,370.7,799.5
6,328.5,702.8
6,537.3,865
6,211.4,943
6,94.4,931.5
6,308.4,870
6,670.6,884.8
6,802.4,912.3
6,691.2,908.2
6,768.1,957.4
6,516.8,971.3
6,648.3,840.3
6,740.9,789.7
6,699.8,736.9
6,721.9,704
6,714.5,642.1
6,775.7,555.9
6,792.5,495.8
6,837.4,459.2
6,758.4,391.9
6,816.5,348.6
6,815.4,288
6,885.9,227.2
6,922.7,241.9
6,641.5,366.6
6,707.9,344.7
6,588.4,294.1
6,689.6,218.5
6,751.2,168.7
6,796.7,135.2
6,594.4,175.2
6,336,254.9
6,282,206.9
6,201.9,209.6
6,135.7,181.1
6,177.1,310.8
6,212,309.9
6,366.8,326.7
6,502.9,412.7
6,218.5,421.9
6,496.6,530.9
6,626,526.5
6,754.9,517.5
6,798.5,547.4
6,827.7,554.3
6,902.3,669.2
6,461.1,635.5
6,250.3,597.9
6,124.3,577.9
6,374.6,613.6
6,499,660
6,676.8,729.6
6,782.9,728.9
6,876.8,706.8
6,765,863.2
6,854.4,809.2
6,293,885
6,153,831
6,200,757.4
6,245.8,763.6
6,558.5,933.7
6,645.7,908.5
6,803.6,920.4
6,727.9,762.4
6,655.8,655.6
6,460.6,537.8
6,319.8,503.3
6,287.9,437.9
6,824.7,628.7
6,893.2,641.6
6,754.3,505.7
6,773.5,604.9
6,504,759.9
6,348.3,712.9
6,299.2,480.9
6,371.5,387
6,391.7,273.6
6,358.5,240.4
6,159.1,233.2
6,795.1,85.1
6,384.5,220.6
6,371.8,194.6
6,165.6,361.2
6,731.3,488.1
6,837.6,559.5
6,823.4,657.3
6,850.1,839.6
6,902.8,959.3
6,504.9,892.1
6,202.6,854
6,237.3,769
6,690.3,476.1
6,727.1,315.8
6,752.3,182.1
6,377.4,210.4
6,279.6,484.7
6,260,655.6
6,369.1,833
6,699.4,888.9
6,891.7,938.5
6,596.6,1013.9
6,239.7,972.5
6,138.8,740.1
6,373.3,474.6
6,548.4,438.9
6,733.8,383.3
6,794.4,170.2
6,815.2,84.2
6,835.5,25.8
6,825.3,356.5
6,570.2,337.9
6,362.6,342.7
6,247.7,235.6
6,593.9,412.7
6,388,543.2
6,133.7,611.4
6,454.7,741
6,392.4,613.7
6,327.7,569.8
6,599.1,539.6
6,551,402.5
6,548.4,333.3
6,628.6,218.1
6,536.1,191.4
6,388,155.9
6,188.3,189
6,115.3,147.6
6,101.2,123.4
6,349.3,661.1
6,721.4,774.1
6,805.2,910.9
6,665.7,890.8
6,679.3,847.5
6,484.5,495.3
6,477.4,740.7
6,628.9,863.8
6,388.8,713.4
6,480,638.2
6,547,863.8
6,782.2,868
6,686,483.5
6,635.9,317.3
6,470.6,230.4
6,437.9,212
6,226.9,197
6,136.6,131.3
6,341.1,144
6,809.4,130.2
6,759.2,509.2
6,750.3,612.3
6,623.1,645.6
6,270.5,689.1
6,195,862.7
6,366,910.7
6,575.6,899.3
6,861.4,901.5
6,678.3,915.3
6,931.1,947.1
6,780.9,588.4
6,402.3,573.5
6,225.5,502.6
6,137.1,403
6,375.5,326
6,612.7,339.7
6,711.8,235.3
6,836.2,333.2
6,495.2,236.8
6,419.1,202.8
6,171.8,196.2
6,118.5,178.6
6,233.3,242.4
6,795.5,147.3
6,791.1,81.8
6,960.4,66.6
6,409.2,137.3
6,237.2,115.8
6,508.8,361.9
6,621,541.9
6,373.2,614
6,455,605.2
6,475.8,741.7
6,692.4,835.9
6,794.9,900.1
6,923.6,914.5
6,787.6,905.8
6,443.4,914.9
6,631.5,919.3
6,315.3,909.7
6,134.9,894.4
6,356.6,919.9
6,429.5,840
6,607.6,537.4
6,822,546.9
6,876.8,475.4
6,666.4,483.8
6,751,412.9
6,821,368.9
6,818.7,266.6
6,805.1,185.2
6,852.4,93.4
6,786.5,129.2
6,876,120.6
6,655.4,195
6,485.4,300.5
6,391.7,236.5
6,234.6,212.9
6,156.1,178.1
6,143.7,106
6,329.8,298.9
6,404.1,445.5
6,578,474.2
6,534.6,464.7
6,209.3,466.6
6,383.9,591
6,484.8,526.2
6,651.2,648.8
6,702.1,709.6
6,396.8,720.7
6,682.8,846.7
6,838.3,843.5
6,646.5,766.7
6,654.7,638.2
6,684.6,662.2
6,404.8,744.5
6,275.4,750.8
6,147.2,726.5
6,82.9,690
6,125.1,711.2
6,28.5,676.8
6,221,893.9
6,388.9,861.4
6,680.4,612.4
6,811,535
6,804,439.3
6,783.1,351.4
6,793.8,243.9
6,609.2,255.1
6,540.3,386.5
6,491.4,442.6
6,686.2,254.6
6,496,229.1
6,447.8,225.9
6,197.6,185
6,151,130.5
6,120.6,111.3
6,117.1,262.5
6,336.2,117
6,145.7,300.8
6,342,142.3
6,383.8,116.5
6,777.4,114.9
6,818.4,251.5
6,959.5,422
6,747.6,456.9
6,558.3,495.4
6,397.2,502.5
6,135.6,506.9
6,485.2,487.4
6,611.3,565.7
6,787.4,597.5
6,809.9,545.1
6,747.1,515.7
6,795.9,513.7
6,857.4,477.2
6,792.3,431.4
6,560.5,492.1
6,831,837.6
6,787.8,803.7
6,855.3,856.8
6,740.5,891.8
6,948.1,961.1
6,703,850.5
6,390.1,845.7
6,157.9,863.6
6,390.8,950.5
6,301.6,988.3
6,312.9,784.8
6,245.8,604.9
6,155.2,542.2
6,305.2,495.8
6,182.6,377.3
6,172.7,243.4
6,249.3,157.3
6,344.3,139.1
6,148.7,102.8
6,276.2,193.8
6,847.9,136.6
6,882.6,84.5
6,609.9,121.1
6,660.3,152.5
6,754.1,376.5
6,901.8,387.7
6,887.6,535.5
6,739.7,479
6,606.6,469.8
6,438.9,447.5
6,481.1,476.1
6,371.3,488.8
6,398.9,500
6,305.9,471.8
6,220.8,511.9
6,292.2,449.3
6,416.9,631.7
6,591,672.8
6,665.3,814.3
6,547.3,858.8
6,759.8,902.3
6,860.6,824.5
6,858.1,844.1
6,733.4,740.2
6,647.2,624.3
6,793.7,600.8
6,678.9,687.1
6,630.3,656.8
6,687.3,867.2
6,623.9,788.3
6,804.3,825
6,717.1,882.2
6,531.5,797.5
6,413,773.6
6,325.9,924
6,176.6,883.8
6,691.6,457.5
6,566.6,459.7
6,708.4,357.7
6,805.8,294.8
6,823.8,210.6
6,772.2,221.6
6,600.3,421.5
6,328.4,487.1
6,519.4,456.1
6,657.6,437.7
6,560.3,347.1
6,492.7,390.4
6,592.7,369.2
6,732.3,434.4
6,520.6,564.7
6,426.1,557.4
6,511.6,818.3
6,699.9,881.2
6,816.7,892.9
6,632.4,954.2
6,723.8,269.1
6,740.2,175.1
6,337.4,196.7
6,137.8,201.4
6,214.7,441.9
6,141.6,629.5
6,559.6,622.4
6,793.4,608.3
6,870,625.2
6,894.3,736.5
6,525.4,507
6,469.1,502.4
6,637,594.1
6,899.5,702.4
6,673.7,494.4
6,651.4,452.8
6,610.2,450.8
6,240,421.9
6,603.1,566.5
6,583.1,439.3
6,653.4,289.8
6,843.6,639.3
6,674.9,836.1
6,204,863.4
6,223.3,315.6
6,150.1,205.7
6,661.9,186
6,770.1,227.6
6,867.5,121.9
6,486.6,509.8
6,318.6,670.3
6,468.5,917.5
6,683.7,909.1
6,695.8,330.2
6,819.9,104.3
6,836.2,62.9
6,380.4,316.1
6,246.1,418.2
6,130.4,221
6,104.9,150.3
6,73.5,91.2
6,543.8,421.4
6,349,410.3
6,667.5,156.1
6,573.1,272.8
6,657.6,100.6
6,646.8,659.7
6,564.5,495.6
6,655.3,188.4
6,749.8,158.1
6,341.6,502.2
6,394.5,723.5
6,472.4,379.3
6,466.4,283.2
6,449.6,175
6,117.7,147.5
6,481.9,561.6
6,548.2,723.3
6,908.7,808.2
6,316.3,980.4
6,211.6,702.6
6,182.3,367.1
6,128.5,177.8
6,537.1,185
6,546.7,386.9
6,692.7,364.1
6,665.2,389.5
6,843,226.7
6,741.5,129.5
6,621.9,69.9
6,531.2,105.6
6,345.4,217.2
6,151.3,198.4
6,428.6,600.2
6,495.8,559.3
6,595.5,509.8
6,481.3,462.9
6,453.9,443.3
6,693.3,681
6,835.2,860.6
6,600.5,711.9
6,535.3,663.3
6,587.5,833.2
6,489.4,594.2
6,483.4,391.1
6,435.7,437.6
6,256.2,495.5
6,79.9,504.2
6,318.2,204.3
6,359.6,152.9
6,213.3,103.3
6,718.8,169.6
6,787.5,114.4
6,830.7,171.1
6,757.1,68.3
6,722.8,265.8
6,705.3,475.8
6,809.8,643.4
6,499,864
6,476.6,737
6,526,699.1
6,543.2,677.8
6,404.4,563.4
6,480.2,461.6
6,413.5,622.2
6,195,767.7
6,112.4,898.3
6,147.6,652.8
6,534.5,447.7
6,188.1,534.4
6,103.4,568.6
6,512.2,470.7
6,526.5,419.1
6,507.7,341.9
6,337.3,284
6,267.8,224.5
6,185.3,163
6,482,551.9
6,538.8,630.3
6,683.5,741.2
6,694.5,643
6,671,743.2
6,338.8,743
6,352.8,416.3
6,433.7,315.7
6,648.6,189.3
6,728.2,278.2
6,930.9,245.6
6,481,658.1
6,543.6,553.6
6,361.6,802.2
6,733.9,716.5
6,725.3,679.3
6,720.8,521.5
6,775.5,513.1
6,960.7,552
6,559.7,420
6,698.3,309.2
6,723.8,222.3
6,465.4,394.8
6,451.8,602
6,619,745
6,845.6,513.2
6,785,566.9
6,636.5,566.5
6,656.7,587.9
6,406.1,602.3
6,457.4,508.3
6,583.4,477.3
6,694.7,417.8
6,516.8,314.7
6,464.1,235.9
6,267.1,191.1
6,273.9,154.5
6,636.6,476.8
6,504.3,574.8
6,455.5,552.2
6,755.6,562.2
6,790.4,564.6
6,574.2,691.7
6,451.4,691.5
6,761.9,718.4
6,464.4,627
6,325.5,619.6
6,735.9,735.4
6,766.7,723.8
6,919.9,934.8
6,749.4,817.9
6,630.9,714.8
6,401.7,572
6,281.8,549.1
6,272.1,796.6
6,395,896.4
6,550.9,807.4
6,520.1,722.1
6,585.6,743.7
6,681.8,889.4
6,605.6,834.4
6,645.1,768.6
6,661.1,681.5
6,615.9,498.4
6,530.3,377.2
6,535.3,364.3
6,475.4,277.9
6,211.2,247
6,260.4,163.8
6,729.5,148.4
6,835.8,120
6,498.6,306.8
6,228.5,194.9
6,157.3,201.8
6,495.9,447.5
6,326.9,608.6
6,195.8,539.5
6,736.8,549.7
6,538,491.2
6,325.9,473.5
6,638.6,615.8
6,455.5,586
6,679.1,568.5
6,785.5,571.3
6,415.6,612.5
6,302.7,643.4
6,602.3,667.6
6,782.4,840.1
6,757.2,766.8
6,791.1,712.6
6,804.1,855
6,720.2,834.8
6,561.5,897.8
6,882.5,953.3
6,366.1,832.8
6,292.1,777.9
6,180.7,762.5
6,182.6,648.9
6,117.1,977.2
6,265.2,439.9
6,214.7,292.2
6,134.3,137.6
6,139.4,354.9
6,488.4,299.8
6,548.6,417.3
6,548,503.2
6,716.5,474
6,747.6,404.1
6,826.8,528.8
6,806.6,537.7
6,733.6,520.6
6,848.9,671.6
6,721.8,817.7
6,587.9,880.8
6,513.2,565.1
6,649.3,391.4
6,640.1,321.7
6,396.6,328
6,365.2,463.4
6,210.2,299
6,606.3,297.1
6,657.8,256.2
6,810.5,124.5
6,824.2,81.7
6,238.8,152.9
6,135.1,144.1
6,657.3,506.7
6,626.7,684.5
6,526.5,836.4
6,591.6,820.6
6,759.6,572.1
6,633.7,772.2
6,515,793.2
6,503.6,731.1
6,529.6,662.8
6,512.2,796.2
6,503,834.9
6,591.2,769.1
6,455.1,673.8
6,407.8,684
6,517.2,674.8
6,420.3,688
6,613,702.9
6,498.3,690.3
6,468.1,691.2
6,421.7,692.4
6,481.6,697.2
6,553.4,684.9
6,183,927.2
6,118,1012
6,477.1,674.1
6,430.5,669.9
6,549.9,655.5
6,788.3,488.6
6,429.4,669.5
6,434.3,682.6
6,420.8,692.3
6,435.7,705
6,414.7,669.3
6,793.6,417.6
6,880.6,531
6,418.8,702.7
6,424,679.4
6,463.5,672.4
6,442.8,648.8
6,470.7,676.1
6,430.9,644.9
6,438.5,848.3
6,429.4,696.6
6,400.1,684.4
6,471.9,681.6
6,441.5,685.2
6,431.7,674.8
6,539.4,677.2
6,644,465.4
6,726.5,362.7
6,827,386
6,338.5,514.1
6,82.7,708.5
6,497.3,632.8
6,522.6,638.4
6,687,794.3
6,746.3,894.9
6,786.1,488.6
6,746.3,356.3
6,395.7,371.1
6,439.4,368.3
6,170,384.4
6,471.7,611.5
6,144.4,359.1
6,340.2,440
6,349.1,497.3
6,196.9,404.6
6,496.6,408.4
6,309.2,463.4
6,817.5,93.5
6,621.3,385
6,814.7,189.9
6,623.2,657.4
6,834.2,444.9
6,974.9,450
6,714.4,382.4
6,457.8,515.9
6,197.6,722.2
6,381,664.1
6,420.2,646.4
6,438.5,638
6,359.9,852.6
6,67.4,749.6
6,468.4,400.3
6,622.6,266.8
6,747.2,161.6
6,828.3,99.6
6,115.3,213.9
6,618,742.1
6,457.9,411.2
6,514.5,340.9
6,504,248.7
6,507.8,549.6
6,545.1,694
6,182.3,595.2
6,259.4,188.4
6,309.4,93.1
6,456,62
6,478.9,56.4
6,51.3,217.3
6,590.7,675.3
6,630.8,534.6
6,617.4,495.8
6,675.5,753.8
6,561.1,854.1
6,275.1,770.3
6,119.6,820.5
6,153.9,694.8
6,194.5,565.6
6,219.7,426.3
6,492.9,407.1
6,596.7,535.8
6,866,830.1
6,507.8,509.4
6,190.5,811.2
6,550.4,479.2
6,413.6,261.8
6,533.8,435.6
6,528.1,289.9
6,588,265.8
6,665.4,392.3
6,533.5,552.2
6,383.9,687.7
6,778.2,522.6
6,869.1,394.8
6,782.6,786.3
6,491.3,676.4
6,261,614.5
6,552,368.8
6,520.3,341.3
6,401.7,156.5
6,436.7,114.3
6,266.6,99.3
6,219.7,624.4
6,347.3,865.5
6,627.2,832
6,410.6,552
6,428.9,459.4
6,495.3,475.9
6,660.6,713.6
6,682.3,632.5
6,435,763.3
6,361.3,806.9
6,568.2,494.4
6,795,430.3
6,700,504
6,727.1,608.6
6,735,630.2
6,878.5,688.3
6,751.8,895.4
6,372.1,397.9
6,315.8,209.2
6,251.7,145.6
6,140.9,265.9
6,194.9,794.4
6,485.5,828.6
6,350.3,611.5
6,792.3,794.4
6,886.1,731.7
6,836.4,622.2
6,721,617.5
6,832.9,229.6
6,873.7,112.2
6,663.9,59.2
6,310.6,5
6,167.8,106.4
6,72.9,185.2
6,93.2,313.8
6,231.2,443
6,250.9,873.2
6,527.1,826.2
6,878,931.6
6,582.7,693.3
6,440.6,605.4
6,440.9,475.2
6,238.3,335.4
6,597.9,469
6,255.6,333.8
6,176.9,287.7
6,334.1,552.5
6,639.2,808.1
6,819.6,819.1
6,450.9,252.1
6,278.4,220.7
6,649.4,139.3
6,268.6,179.5
6,694.6,116.1
6,469.2,409.8
6,734,112.1
6,702.5,117.6
6,699.2,127.2
6,702.9,104.4
6,481.1,509.6
6,711.5,110.9
6,592,478.2
6,664.5,161.8
6,495.9,402.9
6,657.4,495.3
6,520.9,400.6
6,497.9,355.1
6,493.2,345.5
6,559.4,552.5
6,473.4,413.9
6,463.3,419
6,523,309
6,538.6,136.2
6,130.1,129.3
6,344.3,690.5
6,194.4,792.6
6,771.8,880.2
6,887,853.5
6,764.2,266.7
6,704.1,158
6,813.9,106.8
6,301.4,432.8
6,188.9,588.4
6,224.2,908.6
6,419.8,927.5
6,539.7,506.6
6,393,468.2
6,456,243.1
6,239.3,179.5
6,129.5,269.4
6,377.7,335.1
6,549.2,301.7
6,799.5,312.2
6,668.7,209
6,553.3,345.6
6,569.7,689.4
6,656.3,783.6
6,643.1,759.8
6,639.8,728.1
6,995.8,798.8
6,565,720.4
6,319.9,802.1
6,109.1,836.6
6,669.3,181.1
6,849.2,77.4
6,873.6,29
6,464.6,243.4
6,144.3,184.5
6,56.5,118.3
6,59.5,77.5
6,402.9,80.1
6,650.5,101.7
6,658.7,208.7
6,512.7,323.5
6,435.5,440.8
6,739.8,463.9
6,752,582.8
6,928.8,680.3
6,714.9,742.5
6,489.4,758.7
6,373.2,821.8
6,553.6,815.5
6,661.8,793.7
6,660,734.8
6,351.7,663.6
6,229.3,767.4
6,137.8,908.8
6,386.8,961.6
6,703.5,943.3
6,925,950.6
6,681.3,286.8
6,568.9,375.5
6,772.7,286.4
6,941.4,285.1
6,319.9,623.8
6,250.2,947.7
6,432.8,392.9
6,247.2,325.6
6,234.6,517.6
6,316.9,491.1
6,274.4,781.2
6,644.2,829.4
6,758.1,576.4
6,781.1,187.8
6,802.3,65.6
6,334.7,243.6
6,179.9,339.5
6,82.7,582
6,128.1,681.5
6,452,625.6
6,665.5,847.2
6,476.5,918.4
6,239.1,855
6,469.5,580.4
6,638.8,518.7
6,673.5,494.5
6,405,447.6
6,297.9,341.2
6,322.8,174.2
6,488.4,165.1
6,253.8,112.5
6,730.6,89.5
6,805.3,99.2
6,133.4,153.9
6,294.6,598.4
6,397.7,696.7
6,570.3,777.8
6,653.5,649
6,857.7,723.8
6,717.4,751.2
6,677,766.9
6,652.8,744.9
6,784,776.4
6,615,774.7
6,336.4,676.8
6,215.5,878.5
6,432.2,987.9
6,685.4,1003
6,921.7,1015.8
6,322.8,528.2
6,94,530
6,404.1,493.1
6,537.6,546.7
6,715.2,523.4
6,571.6,514.9
6,536.8,548.1
6,719.4,544.4
6,440.3,464.8
6,354.5,452.2
6,325.1,452.3
6,578.8,538.7
6,401.7,494.4
6,325.3,440.1
6,706.5,324.7
6,569.5,383
6,787.5,280.7
6,807.7,122
6,806.5,438.4
6,835.6,185.6
6,541.8,372.8
6,461.7,412
6,537.2,384.2
6,297.2,446.1
6,674.1,675.4
6,606.1,670.1
6,636.9,437.4
6,653.8,313
6,445.4,397.2
6,679.8,357.9
6,813,236.9
6,732.2,404
6,670,424.6
6,496.6,363.3
6,941.1,218.8
6,306.2,144
6,59.1,99.4
6,352.6,234.9
6,755.7,349.7
6,823.6,206.6
6,303.2,149.3
6,278,673.8
6,323.3,544.6
6,6.30000000000001,573.3
6,29.8,845.9
6,877.3,425.7
6,942.4,442.3
6,552.2,539.5
6,504,714.6
6,531.5,840.3
6,679.2,468.8
6,739.7,444.6
6,602.8,704.3
6,576.8,760
6,457.4,955.6
6,214.9,770.1
6,129.1,695.3
6,111.5,466.8
6,209.2,336.8
6,470.9,221.9
6,608.7,272.6
6,870.8,44.6
6,900.6,28.5
6,928.1,327.9
6,524.9,427.5
6,542.7,374.9
6,720.2,617.9
6,557.2,367.5
6,777,617.1
6,770.9,596.7
6,589.3,299.1
6,763.2,518.8
6,336.5,392.4
6,317.1,331.5
6,297.6,325
6,700.2,543.9
6,758.6,668.2
6,514.5,855.6
6,630.1,875.1
6,554.2,369.9
6,425.5,268
6,912.9,450.2
6,808.9,712.9
6,607.7,874.7
6,373.7,793
6,464.8,754.5
6,325.7,378.8
6,233.1,210.1
6,493.3,138.8
6,786.2,99.3
6,773.3,261.5
6,180.7,400.3
6,133.8,568.9
6,517.8,572.9
6,694.4,556.3
6,468.1,536.9
6,648.2,871.6
6,941.6,1018.1
6,755.6,698.4
6,499.6,733.5
6,214.3,873.4
6,319.7,844.6
6,113.5,1014.1
6,230.1,867.7
6,197.8,778.1
6,189.3,254
6,247.3,130.3
6,680.6,130.4
6,927.9,529.3
6,949.1,410.5
6,762,505.3
6,329.6,538.4
6,477.2,430.7
6,172.8,579.2
6,416.7,386.5
6,486.6,368.7
6,888.8,500.6
6,889.3,365.9
6,905.7,689.6
6,757.8,343.3
6,648.5,371.9
6,680.5,604.1
6,827.8,694.1
6,824.4,670.4
6,768.6,791.2
6,938.6,771.7
6,805.1,815.3
6,940,934.2
6,739.3,902.8
6,551.6,577.6
6,567.7,460.8
6,614.9,546.1
6,429.7,698.5
6,467.7,860
6,236.6,937.7
6,123.2,902.5
6,351.4,935.4
6,393.2,999.8
6,412.8,1006.6
6,215.1,649.3
6,144,452.7
6,526.8,598.1
6,697.6,650.4
6,881.4,702.7
6,269.9,765.4
6,163.9,755.5
6,598.1,945.8
6,381.4,513
6,385.6,288
6,509.2,246.7
6,704.3,222.5
6,566.9,173.5
6,186.6,445.8
6,138.6,450.9
6,415.2,413.4
6,702.6,805.9
6,888.8,915.5
6,505.4,776.9
6,206.3,775.2
6,59,719.1
6,362.2,708.1
6,513.9,677.3
6,593.3,959.6
6,491.2,957.2
6,667,1004.7
6,697.6,427.6
6,615.2,324
6,440.2,234.3
6,348.9,258.4
6,583,199.8
6,838.4,505.1
6,934.3,668.8
6,564.2,556.3
6,289.6,547.2
6,146.4,528.4
6,372.6,541.7
6,459.2,415.3
6,214.2,301.3
6,97.2,250.3
6,334.8,174.9
6,656.2,130.8
6,867.8,67.1
6,643.2,551.1
6,773.2,724.6
6,916.8,678.2
6,597.5,755.3
6,472.1,764.3
6,605.2,965
6,644.6,879.4
6,569.2,741.5
6,526.2,624.6
6,286.6,787.1
6,357.9,951.8
6,478.6,698
6,484.8,519.2
6,511.3,531.9
6,432.4,520.5
6,209.6,570
6,94.9,582.8
6,241.4,621.9
6,640.5,539.5
6,654.6,595.5
6,711.2,767.8
6,620.8,827.6
6,417.7,937.2
6,262.4,928.4
6,332.3,868.8
6,115.5,812.7
6,488.3,511.6
6,687.6,468.4
6,779,469.9
6,685.5,310.4
6,738.1,197.5
6,863.6,153.4
6,423.9,244.8
6,166,200.3
6,347.7,220.8
